"maria_ward::match";"thomas_bertram::match"
"edmund::light";"lady_bertram::light"
"thomas::him";"thomas::voice"
"fanny::#-was";"fanny::debility"
"fanny::#-was";"fanny::depressed"
"fanny::#-was";"fanny::learnt"
"fanny::#-was";"fanny::mind"
"fanny::#-was";"fanny::recent"
"fanny::debility";"fanny::depressed"
"fanny::debility";"fanny::learnt"
"fanny::debility";"fanny::mind"
"fanny::debility";"fanny::now"
"fanny::debility";"fanny::recent"
"fanny::depressed";"fanny::learnt"
"fanny::depressed";"fanny::mind"
"fanny::depressed";"fanny::now"
"fanny::depressed";"fanny::recent"
"fanny::learnt";"fanny::mind"
"fanny::learnt";"fanny::now"
"fanny::learnt";"fanny::recent"
"fanny::mind";"fanny::now"
"fanny::mind";"fanny::recent"
"fanny::now";"fanny::recent"
"crawford::cousin";"crawford::were"
"crawford::cousin";"edmund::was"
"crawford::cousin";"edmund::were"
"crawford::was";"edmund::cousin"
"crawford::were";"edmund::cousin"
"edmund::cousin";"edmund::were"
"tom::called";"tom::mind"
"tom::called";"tom::now"
"tom::mind";"tom::now"
"bertram::solitude";"bertram::were"
"julia::was";"maria_rushworth::was"
"crawford::attachment";"crawford::proof"
"crawford::attachment";"edmund::attachment"
"crawford::attachment";"edmund::herself"
"crawford::attachment";"edmund::proof"
"crawford::herself";"crawford::proof"
"crawford::herself";"edmund::attachment"
"crawford::herself";"edmund::proof"
"crawford::proof";"edmund::attachment"
"crawford::proof";"edmund::herself"
"crawford::proof";"edmund::proof"
"edmund::attachment";"edmund::herself"
"edmund::attachment";"edmund::proof"
"edmund::herself";"edmund::proof"
"crawford::behave";"crawford::was"
"tom_bertram::fuss";"tom_bertram::him"
"tom_bertram::fuss";"tom_bertram::now"
"tom_bertram::fuss";"tom_bertram::was"
"tom_bertram::fuss";"tom_bertram::who"
"tom_bertram::him";"tom_bertram::now"
"tom_bertram::him";"tom_bertram::who"
"tom_bertram::now";"tom_bertram::who"
"thomas::dreadfully";"thomas::will"
"bertram::now";"edmund::now"
"julia::who";"r.::who"
"r.::dutifully";"r.::fetch"
"r.::dutifully";"r.::will"
"r.::fetch";"r.::will"
"henry::prevent";"mary::prevent"
"henry::him";"henry::proof"
"henry::him";"mary::him"
"henry::him";"mary::proof"
"henry::proof";"mary::him"
"henry::proof";"mary::proof"
"mary::him";"mary::proof"
"edmund::cousin";"fanny::cousin"
"crawford::fetch";"crawford::meant"
"fanny::herself";"fanny::matter"
"fanny::matter";"fanny::was"
"maria_rushworth::was";"rushworth::was"
"crawford::attachment";"crawford::decided"
"crawford::attachment";"crawford::unsettled"
"crawford::attachment";"maria::attachment"
"crawford::attachment";"maria::decided"
"crawford::attachment";"maria::unsettled"
"crawford::decided";"crawford::unsettled"
"crawford::decided";"maria::attachment"
"crawford::decided";"maria::decided"
"crawford::decided";"maria::unsettled"
"crawford::unsettled";"maria::attachment"
"crawford::unsettled";"maria::decided"
"crawford::unsettled";"maria::unsettled"
"maria::attachment";"maria::decided"
"maria::attachment";"maria::unsettled"
"maria::decided";"maria::unsettled"
"edmund::was";"maria_rushworth::was"
"maria_rushworth::was";"thomas::was"
"julia::mind";"julia::was"
"julia::herself";"julia::was"
"fanny::herself";"fanny::just"
"mansfield::considered";"mansfield::him"
"mansfield::considered";"mansfield::mind"
"mansfield::considered";"mansfield::was"
"mansfield::him";"mansfield::mind"
"fanny::ill";"fanny::suppress"
"fanny::ill";"fanny::was"
"fanny::suppress";"fanny::was"
"fanny::came";"fanny::just"
"fanny::came";"fanny::prevent"
"fanny::came";"fanny::were"
"fanny::just";"fanny::prevent"
"fanny::just";"fanny::were"
"fanny::prevent";"fanny::was"
"fanny::prevent";"fanny::were"
"susan::him";"susan::subjects"
"fanny::catching";"fanny::him"
"fanny::catching";"fanny::subjects"
"fanny::catching";"fanny::were"
"fanny::catching";"fanny::word"
"fanny::him";"fanny::subjects"
"fanny::him";"fanny::were"
"fanny::him";"fanny::word"
"fanny::subjects";"fanny::were"
"fanny::subjects";"fanny::word"
"fanny::were";"fanny::word"
"fanny::everywhere";"fanny::were"
"edmund::closed";"edmund::view"
"edmund::him";"edmund::view"
"edmund::view";"edmund::was"
"fanny::came";"fanny::now"
"fanny::came";"lady_bertram::came"
"fanny::came";"lady_bertram::now"
"fanny::now";"lady_bertram::came"
"fanny::now";"lady_bertram::now"
"lady_bertram::came";"lady_bertram::now"
"bertram::now";"tom::now"
"edmund::charged";"edmund::was"
"edmund::charged";"fanny::charged"
"edmund::charged";"fanny::was"
"edmund::charged";"norris::charged"
"edmund::charged";"norris::was"
"edmund::was";"fanny::charged"
"edmund::was";"norris::charged"
"fanny::charged";"fanny::was"
"fanny::charged";"norris::charged"
"fanny::charged";"norris::was"
"fanny::was";"norris::charged"
"norris::charged";"norris::was"
"bertram::came";"bertram::was"
"bertram::came";"fanny::came"
"bertram::came";"fanny::was"
"bertram::came";"norris::came"
"bertram::came";"norris::was"
"bertram::came";"susan::came"
"bertram::came";"susan::was"
"bertram::was";"fanny::came"
"bertram::was";"norris::came"
"bertram::was";"susan::came"
"fanny::came";"norris::was"
"fanny::was";"norris::came"
"norris::came";"susan::came"
"norris::came";"susan::was"
"norris::was";"susan::came"
"norris::was";"susan::was"
"lady_bertram::voice";"lady_bertram::was"
"lady_bertram::#-acute";"lady_bertram::mind"
"lady_bertram::#-acute";"lady_bertram::was"
"lady_bertram::#-acute";"lady_bertram::were"
"lady_bertram::#-acute";"thomas::#-acute"
"lady_bertram::#-acute";"thomas::mind"
"lady_bertram::#-acute";"thomas::was"
"lady_bertram::#-acute";"thomas::were"
"lady_bertram::mind";"lady_bertram::was"
"lady_bertram::mind";"lady_bertram::were"
"lady_bertram::mind";"thomas::#-acute"
"lady_bertram::mind";"thomas::mind"
"lady_bertram::mind";"thomas::was"
"lady_bertram::mind";"thomas::were"
"lady_bertram::was";"thomas::#-acute"
"lady_bertram::was";"thomas::mind"
"lady_bertram::were";"thomas::#-acute"
"lady_bertram::were";"thomas::mind"
"thomas::#-acute";"thomas::mind"
"thomas::#-acute";"thomas::was"
"thomas::#-acute";"thomas::were"
"thomas::mind";"thomas::were"
"lady_bertram::#-impossible";"lady_bertram::event"
"lady_bertram::#-impossible";"lady_bertram::light"
"lady_bertram::#-impossible";"lady_bertram::subjects"
"lady_bertram::event";"lady_bertram::light"
"lady_bertram::event";"lady_bertram::subjects"
"lady_bertram::light";"lady_bertram::subjects"
"crawford::just";"maria_rushworth::just"
"thomas::act";"thomas::affairs"
"thomas::act";"thomas::him"
"thomas::act";"thomas::was"
"thomas::affairs";"thomas::was"
"rushworth::elder";"rushworth::herself"
"julia::him";"julia::were"
"julia::him";"lady_bertram::him"
"julia::him";"lady_bertram::were"
"julia::him";"tom::him"
"julia::him";"tom::were"
"julia::were";"lady_bertram::him"
"julia::were";"tom::him"
"julia::were";"tom::were"
"lady_bertram::him";"tom::him"
"lady_bertram::him";"tom::were"
"lady_bertram::were";"tom::him"
"lady_bertram::were";"tom::were"
"tom::him";"tom::were"
"julia::was";"tom::was"
"julia::herself";"maria::was"
"julia::was";"maria::herself"
"edmund::mind";"fanny::mind"
"crawford::excellent";"crawford::him"
"fanny::mind";"fanny::were"
"edmund::mind";"thomas::mind"
"thomas::#-was";"thomas::him"
"thomas::#-was";"thomas::were"
"crawford::#-was";"crawford::leave"
"maria_rushworth::#-woman";"maria_rushworth::him"
"maria_rushworth::#-woman";"maria_rushworth::hurt"
"maria_rushworth::#-woman";"thomas::#-woman"
"maria_rushworth::#-woman";"thomas::him"
"maria_rushworth::#-woman";"thomas::hurt"
"maria_rushworth::him";"maria_rushworth::hurt"
"maria_rushworth::him";"thomas::#-woman"
"maria_rushworth::him";"thomas::him"
"maria_rushworth::him";"thomas::hurt"
"maria_rushworth::hurt";"thomas::#-woman"
"maria_rushworth::hurt";"thomas::him"
"maria_rushworth::hurt";"thomas::hurt"
"thomas::#-woman";"thomas::him"
"thomas::#-woman";"thomas::hurt"
"thomas::him";"thomas::hurt"
"mansfield::became";"mansfield::herself"
"mansfield::became";"maria::became"
"mansfield::became";"maria::herself"
"mansfield::became";"norris::became"
"mansfield::became";"norris::herself"
"mansfield::herself";"maria::became"
"mansfield::herself";"maria::herself"
"mansfield::herself";"norris::became"
"mansfield::herself";"norris::herself"
"maria::became";"maria::herself"
"maria::became";"norris::became"
"maria::became";"norris::herself"
"maria::herself";"norris::became"
"norris::became";"norris::herself"
"yates::alarm";"yates::worse"
"edmund::uprightly";"fanny::uprightly"
"edmund::uprightly";"mary::uprightly"
"fanny::uprightly";"mary::uprightly"
"fraser::was";"maria_rushworth::was"
"fanny::over";"fanny::views"
"fanny::over";"maria_rushworth_maria_bertram::over"
"fanny::over";"maria_rushworth_maria_bertram::views"
"fanny::over";"maria_rushworth::over"
"fanny::over";"maria_rushworth::views"
"fanny::views";"maria_rushworth_maria_bertram::over"
"fanny::views";"maria_rushworth_maria_bertram::views"
"fanny::views";"maria_rushworth::over"
"fanny::views";"maria_rushworth::views"
"maria_rushworth_maria_bertram::over";"maria_rushworth_maria_bertram::views"
"maria_rushworth_maria_bertram::over";"maria_rushworth::over"
"maria_rushworth_maria_bertram::over";"maria_rushworth::views"
"maria_rushworth_maria_bertram::views";"maria_rushworth::over"
"maria_rushworth_maria_bertram::views";"maria_rushworth::views"
"maria_rushworth::over";"maria_rushworth::views"
"fanny::him";"maria_rushworth_maria_bertram::him"
"fanny::him";"maria_rushworth_maria_bertram::was"
"fanny::him";"maria_rushworth::him"
"fanny::him";"maria_rushworth::was"
"fanny::was";"maria_rushworth_maria_bertram::him"
"fanny::was";"maria_rushworth_maria_bertram::was"
"fanny::was";"maria_rushworth::him"
"maria_rushworth_maria_bertram::him";"maria_rushworth_maria_bertram::was"
"maria_rushworth_maria_bertram::him";"maria_rushworth::him"
"maria_rushworth_maria_bertram::him";"maria_rushworth::was"
"maria_rushworth_maria_bertram::was";"maria_rushworth::him"
"maria_rushworth_maria_bertram::was";"maria_rushworth::was"
"edmund::became";"edmund::was"
"edmund::became";"julia::became"
"edmund::became";"julia::was"
"edmund::became";"lady_bertram::became"
"edmund::became";"lady_bertram::was"
"edmund::became";"maria::became"
"edmund::became";"maria::was"
"edmund::became";"norris::became"
"edmund::became";"norris::was"
"edmund::became";"thomas::became"
"edmund::became";"thomas::was"
"edmund::became";"tom::became"
"edmund::became";"tom::was"
"edmund::was";"julia::became"
"edmund::was";"lady_bertram::became"
"edmund::was";"maria::became"
"edmund::was";"norris::became"
"edmund::was";"thomas::became"
"edmund::was";"tom::became"
"julia::became";"julia::was"
"julia::became";"lady_bertram::became"
"julia::became";"lady_bertram::was"
"julia::became";"maria::was"
"julia::became";"norris::became"
"julia::became";"norris::was"
"julia::became";"thomas::became"
"julia::became";"thomas::was"
"julia::became";"tom::became"
"julia::became";"tom::was"
"julia::was";"lady_bertram::became"
"julia::was";"maria::became"
"julia::was";"norris::became"
"julia::was";"thomas::became"
"julia::was";"thomas::was"
"julia::was";"tom::became"
"lady_bertram::became";"lady_bertram::was"
"lady_bertram::became";"maria::became"
"lady_bertram::became";"maria::was"
"lady_bertram::became";"norris::became"
"lady_bertram::became";"norris::was"
"lady_bertram::became";"thomas::became"
"lady_bertram::became";"thomas::was"
"lady_bertram::became";"tom::became"
"lady_bertram::became";"tom::was"
"lady_bertram::was";"maria::became"
"lady_bertram::was";"norris::became"
"lady_bertram::was";"thomas::became"
"lady_bertram::was";"tom::became"
"maria::became";"norris::was"
"maria::became";"thomas::became"
"maria::became";"thomas::was"
"maria::became";"tom::became"
"maria::became";"tom::was"
"maria::was";"norris::became"
"maria::was";"thomas::became"
"maria::was";"thomas::was"
"maria::was";"tom::became"
"norris::became";"norris::was"
"norris::became";"thomas::became"
"norris::became";"thomas::was"
"norris::became";"tom::became"
"norris::became";"tom::was"
"norris::was";"thomas::became"
"norris::was";"tom::became"
"norris::was";"tom::was"
"thomas::became";"tom::became"
"thomas::became";"tom::was"
"thomas::was";"tom::became"
"thomas::was";"tom::was"
"tom::became";"tom::was"
"rushworth::just";"rushworth::measure"
"henry_crawford::rise";"henry_crawford::small"
"henry_crawford::rise";"henry_crawford::woman"
"henry_crawford::small";"henry_crawford::woman"
"edmund::wound";"grant::wound"
"edmund::wound";"lady_bertram::wound"
"edmund::wound";"thomas::wound"
"edmund::wound";"tom::wound"
"grant::wound";"lady_bertram::wound"
"grant::wound";"thomas::wound"
"grant::wound";"tom::wound"
"lady_bertram::wound";"thomas::wound"
"lady_bertram::wound";"tom::wound"
"thomas::wound";"tom::wound"
"edmund_bertram::herself";"edmund_bertram::idle"
"edmund_bertram::herself";"edmund_bertram::was"
"edmund_bertram::herself";"edmund_bertram::were"
"edmund_bertram::herself";"edmund_bertram::who"
"edmund_bertram::herself";"grant::herself"
"edmund_bertram::herself";"grant::idle"
"edmund_bertram::herself";"grant::was"
"edmund_bertram::herself";"grant::were"
"edmund_bertram::herself";"grant::who"
"edmund_bertram::herself";"mary::herself"
"edmund_bertram::herself";"mary::idle"
"edmund_bertram::herself";"mary::was"
"edmund_bertram::herself";"mary::were"
"edmund_bertram::herself";"mary::who"
"edmund_bertram::idle";"edmund_bertram::was"
"edmund_bertram::idle";"edmund_bertram::were"
"edmund_bertram::idle";"edmund_bertram::who"
"edmund_bertram::idle";"grant::herself"
"edmund_bertram::idle";"grant::idle"
"edmund_bertram::idle";"grant::was"
"edmund_bertram::idle";"grant::were"
"edmund_bertram::idle";"grant::who"
"edmund_bertram::idle";"mary::herself"
"edmund_bertram::idle";"mary::idle"
"edmund_bertram::idle";"mary::was"
"edmund_bertram::idle";"mary::were"
"edmund_bertram::idle";"mary::who"
"edmund_bertram::was";"edmund_bertram::were"
"edmund_bertram::was";"edmund_bertram::who"
"edmund_bertram::was";"grant::herself"
"edmund_bertram::was";"grant::idle"
"edmund_bertram::was";"grant::was"
"edmund_bertram::was";"grant::were"
"edmund_bertram::was";"grant::who"
"edmund_bertram::was";"mary::herself"
"edmund_bertram::was";"mary::idle"
"edmund_bertram::was";"mary::was"
"edmund_bertram::was";"mary::were"
"edmund_bertram::was";"mary::who"
"edmund_bertram::were";"edmund_bertram::who"
"edmund_bertram::were";"grant::herself"
"edmund_bertram::were";"grant::idle"
"edmund_bertram::were";"grant::was"
"edmund_bertram::were";"grant::were"
"edmund_bertram::were";"grant::who"
"edmund_bertram::were";"mary::herself"
"edmund_bertram::were";"mary::idle"
"edmund_bertram::were";"mary::was"
"edmund_bertram::were";"mary::were"
"edmund_bertram::were";"mary::who"
"edmund_bertram::who";"grant::herself"
"edmund_bertram::who";"grant::idle"
"edmund_bertram::who";"grant::was"
"edmund_bertram::who";"grant::were"
"edmund_bertram::who";"grant::who"
"edmund_bertram::who";"mary::herself"
"edmund_bertram::who";"mary::idle"
"edmund_bertram::who";"mary::was"
"edmund_bertram::who";"mary::were"
"edmund_bertram::who";"mary::who"
"grant::herself";"grant::idle"
"grant::herself";"grant::were"
"grant::herself";"grant::who"
"grant::herself";"mary::herself"
"grant::herself";"mary::idle"
"grant::herself";"mary::was"
"grant::herself";"mary::were"
"grant::herself";"mary::who"
"grant::idle";"grant::was"
"grant::idle";"grant::were"
"grant::idle";"grant::who"
"grant::idle";"mary::herself"
"grant::idle";"mary::idle"
"grant::idle";"mary::was"
"grant::idle";"mary::were"
"grant::idle";"mary::who"
"grant::was";"mary::herself"
"grant::was";"mary::idle"
"grant::was";"mary::who"
"grant::were";"grant::who"
"grant::were";"mary::herself"
